<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RGBITR [RTSIDX],240,20240228,160000,615.650000,615.650000,615.490000,615.490000,26.000000
RGBITR [RTSIDX],240,20240229,040000,615.490000,615.490000,615.490000,615.490000,1.000000
RGBITR [RTSIDX],240,20240229,080000,615.680000,617.470000,615.680000,616.120000,196.000000
RGBITR [RTSIDX],240,20240229,120000,616.090000,616.090000,614.890000,614.890000,79.000000
RGBITR [RTSIDX],240,20240229,160000,614.880000,614.880000,614.860000,614.860000,5.000000
RGBITR [RTSIDX],240,20240301,040000,614.860000,614.860000,614.860000,614.860000,1.000000
RGBITR [RTSIDX],240,20240301,080000,615.060000,616.630000,615.060000,616.250000,188.000000
RGBITR [RTSIDX],240,20240301,120000,616.230000,616.230000,615.760000,615.760000,40.000000
RGBITR [RTSIDX],240,20240301,160000,615.700000,615.700000,615.450000,615.450000,20.000000
RGBITR [RTSIDX],240,20240304,040000,615.450000,615.450000,615.450000,615.450000,1.000000
RGBITR [RTSIDX],240,20240304,080000,615.930000,616.940000,615.500000,615.500000,162.000000
RGBITR [RTSIDX],240,20240304,120000,615.490000,615.490000,613.920000,613.920000,100.000000
RGBITR [RTSIDX],240,20240304,160000,613.900000,613.900000,613.510000,613.510000,32.000000
RGBITR [RTSIDX],240,20240305,040000,613.510000,613.510000,613.510000,613.510000,1.000000
RGBITR [RTSIDX],240,20240305,080000,613.610000,613.740000,612.700000,612.700000,171.000000
RGBITR [RTSIDX],240,20240305,120000,612.680000,612.690000,612.300000,612.300000,45.000000
RGBITR [RTSIDX],240,20240305,160000,612.280000,612.280000,611.530000,611.530000,56.000000
RGBITR [RTSIDX],240,20240306,040000,611.530000,611.530000,611.530000,611.530000,1.000000
RGBITR [RTSIDX],240,20240306,080000,611.690000,611.690000,610.250000,610.250000,171.000000
RGBITR [RTSIDX],240,20240306,120000,610.240000,610.240000,609.450000,609.450000,63.000000
RGBITR [RTSIDX],240,20240306,160000,609.440000,609.440000,609.310000,609.310000,19.000000
RGBITR [RTSIDX],240,20240307,040000,609.310000,609.310000,609.310000,609.310000,1.000000
RGBITR [RTSIDX],240,20240307,080000,609.480000,609.830000,609.170000,609.170000,150.000000
RGBITR [RTSIDX],240,20240307,120000,609.160000,609.170000,608.400000,608.400000,78.000000
RGBITR [RTSIDX],240,20240307,160000,608.390000,608.390000,608.260000,608.260000,16.000000
RGBITR [RTSIDX],240,20240311,040000,608.260000,608.260000,608.260000,608.260000,1.000000
RGBITR [RTSIDX],240,20240311,080000,608.900000,609.830000,608.860000,608.870000,173.000000
RGBITR [RTSIDX],240,20240311,120000,608.880000,608.880000,608.580000,608.580000,43.000000
RGBITR [RTSIDX],240,20240311,160000,608.570000,608.570000,608.500000,608.510000,13.000000
RGBITR [RTSIDX],240,20240312,040000,608.510000,608.510000,608.510000,608.510000,1.000000
RGBITR [RTSIDX],240,20240312,080000,608.670000,609.870000,608.670000,609.000000,159.000000
RGBITR [RTSIDX],240,20240312,120000,608.990000,608.990000,608.500000,608.500000,42.000000
RGBITR [RTSIDX],240,20240312,160000,608.490000,608.500000,608.350000,608.350000,19.000000
RGBITR [RTSIDX],240,20240313,040000,608.350000,608.350000,608.350000,608.350000,1.000000
RGBITR [RTSIDX],240,20240313,080000,608.480000,608.790000,608.120000,608.120000,149.000000
RGBITR [RTSIDX],240,20240313,120000,608.100000,608.100000,607.240000,607.240000,69.000000
RGBITR [RTSIDX],240,20240313,160000,607.230000,607.270000,607.070000,607.070000,30.000000
RGBITR [RTSIDX],240,20240314,040000,607.070000,607.070000,607.070000,607.070000,1.000000
RGBITR [RTSIDX],240,20240314,080000,607.240000,607.760000,606.890000,606.890000,161.000000
RGBITR [RTSIDX],240,20240314,120000,606.900000,606.900000,606.210000,606.210000,60.000000
RGBITR [RTSIDX],240,20240314,160000,606.200000,606.210000,605.500000,605.500000,45.000000
RGBITR [RTSIDX],240,20240315,040000,605.500000,605.500000,605.500000,605.500000,1.000000
RGBITR [RTSIDX],240,20240315,080000,605.690000,605.730000,602.910000,602.910000,217.000000
RGBITR [RTSIDX],240,20240315,120000,602.900000,602.950000,602.620000,602.620000,38.000000
RGBITR [RTSIDX],240,20240315,160000,602.610000,602.610000,602.320000,602.320000,32.000000
RGBITR [RTSIDX],240,20240318,040000,602.320000,602.320000,602.320000,602.320000,1.000000
RGBITR [RTSIDX],240,20240318,080000,602.820000,603.030000,600.640000,600.640000,229.000000
RGBITR [RTSIDX],240,20240318,120000,600.630000,600.630000,599.970000,599.970000,57.000000
RGBITR [RTSIDX],240,20240318,160000,599.960000,600.030000,599.950000,599.980000,12.000000
RGBITR [RTSIDX],240,20240319,040000,599.980000,599.980000,599.980000,599.980000,1.000000
RGBITR [RTSIDX],240,20240319,080000,600.110000,600.990000,600.110000,600.340000,158.000000
RGBITR [RTSIDX],240,20240319,120000,600.330000,600.340000,600.220000,600.220000,26.000000
RGBITR [RTSIDX],240,20240319,160000,600.210000,600.210000,600.080000,600.090000,16.000000
RGBITR [RTSIDX],240,20240320,040000,600.090000,600.090000,600.090000,600.090000,1.000000
RGBITR [RTSIDX],240,20240320,080000,600.280000,600.850000,599.730000,599.740000,206.000000
RGBITR [RTSIDX],240,20240320,120000,599.750000,600.100000,599.470000,599.470000,67.000000
RGBITR [RTSIDX],240,20240320,160000,599.460000,599.460000,598.930000,598.930000,31.000000
RGBITR [RTSIDX],240,20240321,040000,598.930000,598.930000,598.930000,598.930000,1.000000
RGBITR [RTSIDX],240,20240321,080000,599.220000,600.230000,597.950000,597.950000,248.000000
RGBITR [RTSIDX],240,20240321,120000,597.940000,598.220000,597.700000,598.220000,72.000000
RGBITR [RTSIDX],240,20240321,160000,598.240000,598.370000,598.240000,598.370000,18.000000
RGBITR [RTSIDX],240,20240322,040000,598.370000,598.370000,598.370000,598.370000,1.000000
RGBITR [RTSIDX],240,20240322,080000,598.830000,601.840000,598.830000,600.540000,200.000000
RGBITR [RTSIDX],240,20240322,120000,600.530000,600.530000,599.920000,599.920000,59.000000
RGBITR [RTSIDX],240,20240322,160000,599.910000,599.910000,599.680000,599.680000,15.000000
RGBITR [RTSIDX],240,20240325,040000,599.680000,599.680000,599.680000,599.680000,1.000000
RGBITR [RTSIDX],240,20240325,080000,600.210000,600.280000,599.370000,599.370000,246.000000
RGBITR [RTSIDX],240,20240325,120000,599.360000,599.390000,599.290000,599.390000,32.000000
RGBITR [RTSIDX],240,20240325,160000,599.380000,599.500000,599.330000,599.490000,24.000000
RGBITR [RTSIDX],240,20240326,040000,599.490000,599.490000,599.490000,599.490000,1.000000
RGBITR [RTSIDX],240,20240326,080000,599.670000,601.120000,599.670000,600.830000,206.000000
RGBITR [RTSIDX],240,20240326,120000,600.820000,600.830000,600.500000,600.500000,45.000000
RGBITR [RTSIDX],240,20240326,160000,600.490000,600.490000,600.200000,600.200000,30.000000
RGBITR [RTSIDX],240,20240327,040000,600.200000,600.200000,600.200000,600.200000,1.000000
RGBITR [RTSIDX],240,20240327,080000,600.360000,600.860000,600.360000,600.560000,124.000000
RGBITR [RTSIDX],240,20240327,120000,600.570000,600.730000,600.540000,600.680000,32.000000
RGBITR [RTSIDX],240,20240327,160000,600.670000,600.950000,600.600000,600.950000,37.000000
RGBITR [RTSIDX],240,20240328,040000,600.950000,600.950000,600.950000,600.950000,1.000000
RGBITR [RTSIDX],240,20240328,080000,601.930000,603.330000,601.930000,602.380000,164.000000
RGBITR [RTSIDX],240,20240328,120000,602.390000,602.470000,602.370000,602.440000,28.000000
RGBITR [RTSIDX],240,20240328,160000,602.420000,602.420000,602.380000,602.380000,7.000000
RGBITR [RTSIDX],240,20240329,040000,602.380000,602.380000,602.380000,602.380000,1.000000
RGBITR [RTSIDX],240,20240329,080000,602.530000,603.430000,601.840000,601.840000,189.000000
RGBITR [RTSIDX],240,20240329,120000,601.830000,601.830000,601.180000,601.180000,55.000000
RGBITR [RTSIDX],240,20240329,160000,601.190000,601.230000,601.180000,601.180000,15.000000
RGBITR [RTSIDX],240,20240401,040000,601.180000,601.180000,601.180000,601.180000,1.000000
RGBITR [RTSIDX],240,20240401,080000,601.830000,602.730000,601.830000,602.010000,184.000000
RGBITR [RTSIDX],240,20240401,120000,601.960000,601.960000,601.250000,601.250000,56.000000
RGBITR [RTSIDX],240,20240401,160000,601.230000,601.230000,600.880000,600.880000,34.000000
RGBITR [RTSIDX],240,20240402,040000,600.880000,600.880000,600.880000,600.880000,1.000000
RGBITR [RTSIDX],240,20240402,080000,601.000000,601.300000,600.170000,600.170000,182.000000
RGBITR [RTSIDX],240,20240402,120000,600.160000,600.160000,599.240000,599.240000,65.000000
RGBITR [RTSIDX],240,20240402,160000,599.250000,599.430000,599.250000,599.410000,27.000000
RGBITR [RTSIDX],240,20240403,040000,599.410000,599.410000,599.410000,599.410000,1.000000
RGBITR [RTSIDX],240,20240403,080000,599.590000,600.670000,599.590000,600.600000,105.000000
RGBITR [RTSIDX],240,20240403,120000,600.590000,600.600000,600.390000,600.400000,31.000000
RGBITR [RTSIDX],240,20240403,160000,600.410000,600.430000,599.980000,599.980000,49.000000
RGBITR [RTSIDX],240,20240404,040000,599.980000,599.980000,599.980000,599.980000,1.000000
RGBITR [RTSIDX],240,20240404,080000,600.190000,600.190000,598.200000,598.200000,232.000000
RGBITR [RTSIDX],240,20240404,120000,598.210000,598.230000,598.110000,598.130000,39.000000
RGBITR [RTSIDX],240,20240404,160000,598.120000,598.130000,597.950000,597.960000,24.000000
RGBITR [RTSIDX],240,20240405,040000,597.960000,597.960000,597.960000,597.960000,1.000000
RGBITR [RTSIDX],240,20240405,080000,598.200000,599.280000,598.200000,598.310000,165.000000
RGBITR [RTSIDX],240,20240405,120000,598.300000,598.300000,597.560000,597.560000,65.000000
RGBITR [RTSIDX],240,20240405,160000,597.550000,597.550000,597.150000,597.150000,29.000000
RGBITR [RTSIDX],240,20240408,040000,597.150000,597.150000,597.150000,597.150000,1.000000
RGBITR [RTSIDX],240,20240408,080000,597.630000,598.400000,597.630000,597.810000,196.000000
RGBITR [RTSIDX],240,20240408,120000,597.820000,597.820000,597.370000,597.370000,42.000000
RGBITR [RTSIDX],240,20240408,160000,597.360000,597.360000,597.140000,597.140000,19.000000
RGBITR [RTSIDX],240,20240409,040000,597.140000,597.140000,597.140000,597.140000,1.000000
RGBITR [RTSIDX],240,20240409,080000,597.350000,598.410000,597.350000,597.590000,175.000000
RGBITR [RTSIDX],240,20240409,120000,597.580000,597.580000,597.380000,597.420000,39.000000
RGBITR [RTSIDX],240,20240409,160000,597.410000,597.410000,597.280000,597.290000,19.000000
RGBITR [RTSIDX],240,20240410,040000,597.290000,597.290000,597.290000,597.290000,1.000000
RGBITR [RTSIDX],240,20240410,080000,597.450000,598.490000,597.330000,597.330000,171.000000
RGBITR [RTSIDX],240,20240410,120000,597.310000,597.480000,597.300000,597.480000,34.000000
RGBITR [RTSIDX],240,20240410,160000,597.490000,597.520000,597.370000,597.380000,27.000000
RGBITR [RTSIDX],240,20240411,040000,597.380000,597.380000,597.380000,597.380000,1.000000
RGBITR [RTSIDX],240,20240411,080000,597.670000,598.940000,596.730000,596.730000,251.000000
RGBITR [RTSIDX],240,20240411,120000,596.720000,596.720000,595.920000,595.920000,65.000000
RGBITR [RTSIDX],240,20240411,160000,595.910000,595.910000,595.630000,595.650000,14.000000
RGBITR [RTSIDX],240,20240412,040000,595.650000,595.650000,595.650000,595.650000,1.000000
RGBITR [RTSIDX],240,20240412,080000,595.860000,596.610000,595.860000,596.560000,163.000000
RGBITR [RTSIDX],240,20240412,120000,596.570000,596.570000,596.460000,596.480000,31.000000
RGBITR [RTSIDX],240,20240412,160000,596.470000,596.470000,596.380000,596.380000,14.000000
RGBITR [RTSIDX],240,20240415,040000,596.380000,596.380000,596.380000,596.380000,1.000000
RGBITR [RTSIDX],240,20240415,080000,596.890000,598.030000,596.890000,597.220000,168.000000
RGBITR [RTSIDX],240,20240415,120000,597.210000,598.790000,597.200000,598.780000,60.000000
RGBITR [RTSIDX],240,20240415,160000,598.770000,598.770000,598.710000,598.710000,19.000000
RGBITR [RTSIDX],240,20240416,040000,598.710000,598.710000,598.710000,598.710000,1.000000
RGBITR [RTSIDX],240,20240416,080000,599.040000,599.040000,597.550000,597.550000,139.000000
RGBITR [RTSIDX],240,20240416,120000,597.540000,597.540000,597.240000,597.250000,39.000000
RGBITR [RTSIDX],240,20240416,160000,597.240000,597.280000,597.210000,597.210000,30.000000
RGBITR [RTSIDX],240,20240417,040000,597.210000,597.210000,597.210000,597.210000,1.000000
RGBITR [RTSIDX],240,20240417,080000,597.420000,597.910000,597.420000,597.630000,162.000000
RGBITR [RTSIDX],240,20240417,120000,597.620000,597.640000,597.600000,597.640000,25.000000
RGBITR [RTSIDX],240,20240417,160000,597.650000,597.890000,597.600000,597.890000,39.000000
RGBITR [RTSIDX],240,20240418,040000,597.890000,597.890000,597.890000,597.890000,1.000000
RGBITR [RTSIDX],240,20240418,080000,598.070000,599.850000,598.070000,598.880000,173.000000
RGBITR [RTSIDX],240,20240418,120000,598.870000,598.870000,598.750000,598.770000,34.000000
RGBITR [RTSIDX],240,20240418,160000,598.780000,598.880000,598.780000,598.880000,17.000000
RGBITR [RTSIDX],240,20240419,040000,598.880000,598.880000,598.880000,598.880000,1.000000
RGBITR [RTSIDX],240,20240419,080000,599.050000,600.540000,599.050000,600.000000,162.000000
RGBITR [RTSIDX],240,20240419,120000,600.010000,601.540000,600.010000,601.540000,134.000000
RGBITR [RTSIDX],240,20240419,160000,601.570000,601.610000,601.520000,601.600000,16.000000
RGBITR [RTSIDX],240,20240422,040000,601.600000,601.600000,601.600000,601.600000,1.000000
RGBITR [RTSIDX],240,20240422,080000,602.130000,604.510000,602.130000,603.290000,217.000000
RGBITR [RTSIDX],240,20240422,120000,603.280000,603.280000,602.360000,602.360000,67.000000
RGBITR [RTSIDX],240,20240422,160000,602.350000,602.350000,602.040000,602.040000,26.000000
RGBITR [RTSIDX],240,20240423,040000,602.040000,602.040000,602.040000,602.040000,1.000000
RGBITR [RTSIDX],240,20240423,080000,602.200000,602.960000,601.410000,601.410000,181.000000
RGBITR [RTSIDX],240,20240423,120000,601.400000,601.400000,600.930000,600.950000,44.000000
RGBITR [RTSIDX],240,20240423,160000,600.940000,600.960000,600.930000,600.940000,14.000000
RGBITR [RTSIDX],240,20240424,040000,600.940000,600.940000,600.940000,600.940000,1.000000
RGBITR [RTSIDX],240,20240424,080000,601.090000,601.790000,601.090000,601.330000,147.000000
RGBITR [RTSIDX],240,20240424,120000,601.310000,601.310000,601.170000,601.180000,42.000000
RGBITR [RTSIDX],240,20240424,160000,601.190000,601.190000,601.100000,601.100000,10.000000
RGBITR [RTSIDX],240,20240425,040000,601.100000,601.100000,601.100000,601.100000,1.000000
RGBITR [RTSIDX],240,20240425,080000,601.300000,601.810000,601.300000,601.380000,140.000000
RGBITR [RTSIDX],240,20240425,120000,601.370000,601.380000,600.970000,600.970000,54.000000
RGBITR [RTSIDX],240,20240425,160000,600.960000,600.980000,600.850000,600.850000,12.000000
RGBITR [RTSIDX],240,20240426,040000,600.850000,600.850000,600.850000,600.850000,1.000000
RGBITR [RTSIDX],240,20240426,080000,601.000000,601.680000,601.000000,601.200000,156.000000
RGBITR [RTSIDX],240,20240426,120000,601.190000,601.190000,598.770000,598.770000,163.000000
RGBITR [RTSIDX],240,20240426,160000,598.760000,598.760000,598.260000,598.260000,44.000000
RGBITR [RTSIDX],240,20240427,040000,598.260000,598.260000,598.260000,598.260000,1.000000
RGBITR [RTSIDX],240,20240427,080000,598.290000,598.400000,597.630000,597.630000,215.000000
RGBITR [RTSIDX],240,20240427,120000,597.620000,597.710000,597.410000,597.700000,52.000000
RGBITR [RTSIDX],240,20240427,160000,597.710000,597.710000,597.650000,597.650000,19.000000
RGBITR [RTSIDX],240,20240429,040000,597.650000,597.650000,597.650000,597.650000,1.000000
RGBITR [RTSIDX],240,20240429,080000,598.060000,598.460000,598.050000,598.460000,112.000000
RGBITR [RTSIDX],240,20240429,120000,598.470000,598.490000,598.390000,598.410000,28.000000
RGBITR [RTSIDX],240,20240429,160000,598.420000,598.440000,598.380000,598.410000,18.000000
RGBITR [RTSIDX],240,20240430,040000,598.410000,598.410000,598.410000,598.410000,1.000000
RGBITR [RTSIDX],240,20240430,080000,598.690000,598.790000,598.470000,598.740000,130.000000
RGBITR [RTSIDX],240,20240430,120000,598.730000,598.780000,598.720000,598.780000,15.000000
RGBITR [RTSIDX],240,20240430,160000,598.790000,598.800000,598.330000,598.330000,39.000000
RGBITR [RTSIDX],240,20240502,040000,598.330000,598.330000,598.330000,598.330000,1.000000
RGBITR [RTSIDX],240,20240502,080000,598.390000,598.410000,598.330000,598.350000,31.000000
RGBITR [RTSIDX],240,20240502,120000,598.340000,598.360000,597.670000,597.670000,67.000000
RGBITR [RTSIDX],240,20240502,160000,597.660000,597.660000,597.110000,597.110000,37.000000
RGBITR [RTSIDX],240,20240503,040000,597.110000,597.110000,597.110000,597.110000,1.000000
RGBITR [RTSIDX],240,20240503,080000,597.390000,598.130000,596.880000,596.880000,185.000000
RGBITR [RTSIDX],240,20240503,120000,596.870000,596.870000,596.310000,596.310000,53.000000
RGBITR [RTSIDX],240,20240503,160000,596.290000,596.290000,596.250000,596.260000,8.000000
RGBITR [RTSIDX],240,20240506,040000,596.260000,596.260000,596.260000,596.260000,1.000000
RGBITR [RTSIDX],240,20240506,080000,596.980000,597.280000,596.660000,596.660000,167.000000
RGBITR [RTSIDX],240,20240506,120000,596.630000,596.630000,596.250000,596.250000,41.000000
RGBITR [RTSIDX],240,20240506,160000,596.240000,596.240000,596.100000,596.100000,14.000000
RGBITR [RTSIDX],240,20240507,040000,596.100000,596.100000,596.100000,596.100000,1.000000
RGBITR [RTSIDX],240,20240507,080000,596.290000,596.880000,596.210000,596.210000,136.000000
RGBITR [RTSIDX],240,20240507,120000,596.200000,596.200000,596.100000,596.100000,37.000000
RGBITR [RTSIDX],240,20240507,160000,596.090000,596.100000,596.020000,596.020000,20.000000
RGBITR [RTSIDX],240,20240508,040000,596.020000,596.020000,596.020000,596.020000,1.000000
RGBITR [RTSIDX],240,20240508,080000,596.180000,596.830000,596.160000,596.270000,136.000000
RGBITR [RTSIDX],240,20240508,120000,596.260000,596.430000,596.260000,596.310000,28.000000
RGBITR [RTSIDX],240,20240508,160000,596.300000,596.300000,596.220000,596.220000,11.000000
RGBITR [RTSIDX],240,20240510,040000,596.220000,596.220000,596.220000,596.220000,1.000000
RGBITR [RTSIDX],240,20240510,080000,596.730000,597.990000,596.730000,597.100000,166.000000
RGBITR [RTSIDX],240,20240510,120000,597.090000,597.100000,597.010000,597.010000,19.000000
RGBITR [RTSIDX],240,20240510,160000,597.000000,597.020000,596.930000,596.930000,11.000000
RGBITR [RTSIDX],240,20240513,040000,596.930000,596.930000,596.930000,596.930000,1.000000
RGBITR [RTSIDX],240,20240513,080000,597.530000,598.200000,597.060000,597.060000,174.000000
RGBITR [RTSIDX],240,20240513,120000,597.050000,597.060000,596.450000,596.450000,64.000000
RGBITR [RTSIDX],240,20240513,160000,596.440000,596.440000,594.370000,594.370000,89.000000
